,year,bkvlps,epspx,cik,Centrality_Degree,Centrality_Closeness,Centrality_Betweenness,Centrality_Eigenvector,sector,subsector,industry_group
3779,2023,7.714,-4.04,791908.0,0.005462093074065982,0.14912301801718375,0.003011728212181271,0.03113471229370345,32,325,3254
3780,2010,21.7339,1.44,792987.0,0.004408928079360706,0.1412050964857659,0.003940576179092108,4.6898128923648135e-05,33,333,3331
3781,2011,23.273,1.77,792987.0,0.004413793103448276,0.14871281359589963,0.005008816926794049,3.184409249659583e-05,33,333,3331
3782,2012,23.9639,1.47,792987.0,0.004317323259579061,0.15391949128301766,0.007701826922369264,2.3174630172732233e-05,33,333,3331
3783,2013,25.2363,1.72,792987.0,0.004213853041875165,0.1489602912472353,0.007363896183705992,0.00026220040920458745,33,333,3331
3784,2014,25.9558,1.51,792987.0,0.004076433121019108,0.15327330739685535,0.0055967111935558795,0.0005629268488341272,33,333,3331
3785,2015,26.4517,1.43,792987.0,0.0034808552958726998,0.1536621880156329,0.004343570691101489,0.0009551948614894404,33,333,3331
3786,2016,28.1103,2.4,792987.0,0.0030241935483870967,0.14490698616699127,0.002874871031796672,0.00045304213902418416,33,333,3331
3787,2017,29.7214,1.64,792987.0,0.0035389282103134483,0.15003610841796175,0.005591839712215357,0.0003874388853488168,33,333,3331
3788,2018,25.9663,-2.64,792987.0,0.0025113008538422904,0.14775711202522399,0.002846908797554078,0.0001937513731053754,33,333,3331
3789,2019,26.6928,0.99,792987.0,0.003507014028056112,0.15098745335954566,0.0029530552386024126,0.00030345600598882474,33,333,3331
3790,2020,28.4141,2.08,792987.0,0.002849679411066255,0.14787910307201116,0.0025800376493929585,0.00039130551977938457,33,333,3331
3791,2021,28.739,0.78,792987.0,0.0035995500562429695,0.15923161962827728,0.0031971603347970886,0.0005064247349062462,33,333,3331
3792,2022,27.7095,0.0,792987.0,0.0037429819089207735,0.16113276416948868,0.004730478193424421,0.001710315242276564,33,333,3331
3793,2023,28.7322,1.47,792987.0,0.003932707013327507,0.1635162434568907,0.00469474453125055,0.0021932843673898527,33,333,3331
3794,2010,9.2088,1.11,793074.0,0.0011022320198401765,0.0006298468684801008,3.7976571797139485e-07,9.181786525887062e-18,48,484,4841
3795,2011,9.9542,1.41,793074.0,0.001103448275862069,0.0006305418719211823,3.8060439978686156e-07,-1.546589073641304e-18,48,484,4841
3796,2012,9.7601,1.41,793074.0,0.0010793308148947653,0.0006167604656541516,3.641466986824444e-07,1.0361884754253702e-18,48,484,4841
3797,2013,10.6241,1.19,793074.0,0.0005267316302343956,0.0002633658151171978,0.0,-3.022558995623217e-18,48,484,4841
3798,2014,11.5753,1.37,793074.0,0.0005095541401273885,0.00025477707006369424,0.0,2.4118646257278782e-18,48,484,4841
3799,2015,12.9954,1.72,793074.0,0.0004972650422675286,0.0002486325211337643,0.0,1.1783838325159582e-18,48,484,4841
3800,2016,13.7845,1.1,793074.0,0.0005040322580645161,0.00025201612903225806,0.0,-1.4183095382646398e-18,48,484,4841
3801,2017,16.3624,2.81,793074.0,0.0010111223458038423,0.100393670354146,0.0004146752073056466,3.8312446395788563e-07,48,484,4841
3802,2018,17.9545,2.35,793074.0,0.0010045203415369162,0.10487693444332188,0.00041583760935765836,7.772551424773662e-07,48,484,4841
3803,2019,16.0446,2.4,793074.0,0.001002004008016032,0.000501002004008016,1.255329501398186e-07,-5.6324636781046456e-18,48,484,4841
3804,2020,17.5917,2.45,793074.0,0.000949893137022085,0.10750604716261457,0.00039214115727895097,0.00024304266566604841,48,484,4841
3805,2021,20.1786,3.84,793074.0,0.0026996625421822273,0.14077909747438744,0.0014451816830415565,0.0005197668719071806,48,484,4841
3806,2022,22.834,3.76,793074.0,0.0016635475150758993,0.11689092411009722,0.0010449936319484163,2.8093784747674998e-05,48,484,4841
3807,2023,24.0892,1.77,793074.0,0.002184837229626393,0.13885425046191874,0.0011735451150692913,0.0013241231649087628,48,484,4841
3808,2010,1.6437,-0.91,785557.0,0.002204464039680353,0.11380797720706123,0.0006480900954943952,4.085677092875923e-06,62,621,6219
3809,2011,0.9224,-0.84,785557.0,0.001103448275862069,0.1026665673420739,0.00044911319174849665,2.1249043657067337e-07,62,621,6219
3810,2012,0.8366,-0.29,785557.0,0.0010793308148947653,0.0005396654074473826,1.4565867947297777e-07,-1.3845302841763871e-18,62,621,6219
3811,2013,0.8354,-0.02,785557.0,0.0028970239662891757,0.09006079248822785,0.0017421307436344161,1.2555035727011617e-06,62,621,6219
3812,2014,1.4474,0.56,785557.0,0.002802547770700637,0.10429923494804491,0.0017115107980848452,1.9352813888022314e-06,62,621,6219
3813,2015,2.3944,0.91,785557.0,0.0034808552958726998,0.11378213419640916,0.0019764375391128457,2.1689857016e-05,62,621,6219
3814,2016,2.8504,0.34,785557.0,0.004032258064516129,0.10827343880294504,0.002387887199593759,1.7601408942025333e-05,62,621,6219
3815,2017,3.0471,0.29,785557.0,0.0027805864509605665,0.10891448641627345,0.0006912806110419336,4.487093333428458e-06,62,621,6219
3816,2018,3.3127,0.15,785557.0,0.003013561024610749,0.13122513936697075,0.0011771051165396535,0.0019725177878599717,62,621,6219
3817,2019,3.7862,0.44,785557.0,0.00250501002004008,0.1350217386106863,0.0008343882971347671,0.006773959384365489,62,621,6219
3818,2020,4.308,0.58,785557.0,0.002612206126810734,0.1388455004802501,0.002460579372176944,0.007880777304005371,62,621,6219
3819,2021,5.1603,0.81,785557.0,0.0026996625421822273,0.15300241521565364,0.001948304544009369,0.009675178498662422,62,621,6219
3820,2022,7.056,1.82,785557.0,0.002079434393844874,0.1443122620972289,0.0014361358512258715,0.006312615695045831,62,621,6219
3821,2023,7.3433,0.11,785557.0,0.0008739348918505571,0.11328926186728663,0.0007302207296745204,4.2973703282091306e-05,62,621,6219
3822,2010,1.5553,-0.2,783324.0,0.0013777900248002205,0.10068327601502425,0.0020100919197929947,8.855690553734509e-07,21,212,2122
3823,2011,1.975,0.75,783324.0,0.0024827586206896553,0.10923325671712768,0.003548225876122758,5.222352153594823e-07,21,212,2122
3824,2012,1.2425,-0.95,783324.0,0.0035078251484079873,0.10035253506767573,0.005534530710179992,2.492950954778473e-08,21,212,2122
3825,2013,0.5228,-0.73,783324.0,0.0028970239662891757,0.10680121765221949,0.00190839542903733,0.0001604221181063078,21,212,2122
3826,2014,0.3069,-0.23,783324.0,0.002802547770700637,0.11795094707472333,0.0018561161562397337,9.367696867569939e-05,21,212,2122
3827,2015,0.3265,0.01,783324.0,0.001989060169070114,0.11139434595224966,0.0011037685503267388,0.0001633092398603332,21,212,2122
3828,2016,0.4144,-0.04,783324.0,0.0015120967741935483,0.1044088633618822,0.0007671603142531476,0.00010399534762821678,21,212,2122
3829,2017,0.2926,-0.12,783324.0,0.0015166835187057635,0.0009027878087534306,8.947985361095949e-07,4.0807941398380205e-18,21,212,2122
3830,2018,0.212,-0.09,783324.0,0.0010045203415369162,0.0005022601707684581,1.261643232274449e-07,1.2951727148167191e-18,21,212,2122
3831,2019,0.1256,-0.09,783324.0,0.001002004008016032,0.000501002004008016,1.255329501398186e-07,-2.1040603159474474e-18,21,212,2122
3832,2020,0.1536,0.0,783324.0,0.0004749465685110425,0.00023747328425552126,0.0,7.92577644406536e-20,21,212,2122
3833,2021,0.122,-0.14,783324.0,0.0008998875140607424,0.09753933595601114,0.00038757531546180493,1.4457072862723157e-06,21,212,2122
3834,2022,0.0846,-0.04,783324.0,0.0008317737575379496,0.09147484628425001,0.00034841770958432414,1.044568725744612e-06,21,212,2122
3835,2023,0.0409,-0.05,783324.0,0.0008739348918505571,0.10332218125214242,0.0003652058559749187,4.511741249109279e-06,21,212,2122
3836,2010,0.4087,-0.22,793524.0,0.0002755580049600441,0.0002755580049600441,0.0,5.5524073644755985e-18,54,541,5417
3837,2011,0.2215,-0.22,793524.0,0.0008275862068965517,0.0008275862068965517,0.0,-2.722599586826148e-18,54,541,5417
3838,2012,0.6258,-0.15,793524.0,0.0008094981111710739,0.0008094981111710739,0.0,-1.1251582820415961e-17,54,541,5417
3839,2013,0.5136,-0.25,793524.0,0.0005267316302343956,0.0005267316302343956,0.0,1.7309914901767244e-18,54,541,5417
3840,2016,0.204,-0.18,793524.0,0.0005040322580645161,0.12380688768042446,0.0,6.183978737473788e-05,54,541,5417
3841,2017,0.1068,-0.1,793524.0,0.0005055611729019212,0.12143715537424209,0.0,4.6531643250191494e-05,54,541,5417
3842,2010,10.7698,-1.4,794619.0,0.002480022044640397,0.12237477652026933,0.001977844751069727,4.38274387423229e-06,33,337,3371
3843,2011,9.0323,-1.45,794619.0,0.002206896551724138,0.1315323535025768,0.0021946183640174726,3.872774269542996e-06,33,337,3371
3844,2012,9.8627,0.67,794619.0,0.002698327037236913,0.1290640461809218,0.0029095702657128877,2.762874958197104e-06,33,337,3371
3845,2013,12.3123,1.34,794619.0,0.0026336581511719782,0.1387442168509929,0.0019795931853744267,0.00015646873885035069,33,337,3371
3846,2014,14.2937,2.25,794619.0,0.002038216560509554,0.14660771879770007,0.0013897333803923964,0.0002988237991621603,33,337,3371
3847,2015,17.284,3.61,794619.0,0.002486325211337643,0.15623205689443168,0.0031578137552427015,0.0009230794911599675,33,337,3371
3848,2016,21.7119,4.38,794619.0,0.0025201612903225806,0.15709218901715397,0.004031918328021805,0.000870160251406325,33,337,3371
3849,2017,33.2304,3.8,794619.0,0.0025278058645096056,0.15306743532917458,0.0032927763801034638,0.0003138920452658717,33,337,3371
3850,2018,36.8184,4.84,794619.0,0.0020090406830738324,0.14859361304750984,0.0011964308167649255,0.000432676126717547,33,337,3371
3851,2019,41.3858,4.43,794619.0,0.002004008016032064,0.14581621880271645,0.0014051757961152974,0.00018714007274546403,33,337,3371
3852,2020,44.2174,3.46,794619.0,0.0023747328425552127,0.14176954388405955,0.0017679234261004976,0.000108382170815993,33,337,3371
3853,2021,46.6407,-1.79,794619.0,0.002249718785151856,0.15510668523360438,0.0012429716225084212,0.0002827408082516915,33,337,3371
3854,2022,52.5271,5.64,794619.0,0.0018714909544603868,0.14367168396689015,0.0008258851920022233,0.0003269774452298873,33,337,3371
3855,2010,26.2294,1.73,793733.0,0.005786718104160926,0.13128553245764454,0.005277956361357025,1.701034206592828e-05,48,481,4811
3856,2011,26.3625,-0.52,793733.0,0.006620689655172414,0.1448750131399138,0.008401790910904738,9.43003607904642e-06,48,481,4811
3857,2012,26.9705,1.0,793733.0,0.007015650296815975,0.1333988017906639,0.006743469020364236,2.6362980585682727e-06,48,481,4811
3858,2013,28.0097,1.14,793733.0,0.006847511193047143,0.1420642428891729,0.007701345970586762,0.00012464110708398083,48,481,4811
3859,2014,27.358,-0.47,793733.0,0.005605095541401274,0.13847239403440448,0.004252882387637549,0.00013675665648726752,48,481,4811
3860,2015,29.535,2.31,793733.0,0.005469915464942814,0.1460221640077907,0.004601893411189185,0.00046217220837742627,48,481,4811
3861,2016,26.0971,-3.14,793733.0,0.005040322580645161,0.1512530829022464,0.005036118121068449,0.00029246267485450844,48,481,4811
3862,2017,33.8967,8.28,793733.0,0.0037917087967644088,0.14340060485156542,0.00317782689119781,0.00020171109328911228,48,481,4811
3863,2018,38.2245,5.4,793733.0,0.004269211451531894,0.14424703747638207,0.003047930916650996,0.00023258560452330706,48,481,4811
3864,2019,43.2211,6.68,793733.0,0.004258517034068136,0.1460666923447638,0.0031938007008960045,0.0002459882943610586,48,481,4811
3865,2020,42.6366,-0.17,793733.0,0.004037045832343862,0.15035450725374577,0.004868746647938388,0.0009835320403731827,48,481,4811
3866,2021,45.0082,2.22,793733.0,0.0042744656917885265,0.15427066716701246,0.0038209017096272314,0.0018175124505278941,48,481,4811
3867,2022,46.3977,1.44,793733.0,0.003950925348305261,0.14755957469952546,0.003253964935397746,0.0028999055536229387,48,481,4811
3868,2023,52.542,0.78,793733.0,0.0037142232903648676,0.15074687416253288,0.0033128625152931837,0.0028700927430228085,48,481,4811
3869,2010,21.1376,1.66,784977.0,0.004408928079360706,0.12355124261493748,0.002563057210878468,8.864288442289287e-06,22,221,2211
3870,2011,22.0665,1.95,784977.0,0.0038620689655172414,0.1300368920130207,0.002252210380716505,6.542377308304304e-06,22,221,2211
3871,2012,22.8705,1.87,784977.0,0.004856988667026444,0.13696026564590227,0.0030572934962873927,8.191227571972267e-06,22,221,2211
3872,2013,23.2948,1.36,784977.0,0.004740584672109561,0.13608659533988948,0.0027694693118658987,8.437374757039368e-05,22,221,2211
3873,2014,24.4286,2.24,784977.0,0.005095541401273885,0.14147625352703264,0.004318349373748581,0.000312070365174901,22,221,2211
3874,2015,25.4299,2.05,784977.0,0.0042267528592739925,0.14635821855651407,0.004915606547895481,0.00036823872501434967,22,221,2211
3875,2016,26.3528,2.17,784977.0,0.0032762096774193545,0.13626505516718604,0.002953611438207047,7.187878185419192e-05,22,221,2211
3876,2017,27.1113,2.1,784977.0,0.00429726996966633,0.141253966180876,0.0037503246998062444,0.00013604297080143643,22,221,2211
3877,2018,28.0728,2.38,784977.0,0.0037669512807634357,0.1358082998781393,0.002785760121613176,7.315795860812499e-05,22,221,2211
3878,2019,28.9863,2.39,784977.0,0.00375751503006012,0.1375902633973067,0.0021683459039399276,5.2590600892152506e-05,22,221,2211
3879,2020,29.1835,1.73,784977.0,0.004037045832343862,0.13368226026507257,0.002077437000767596,0.00010548467169394249,22,221,2211
3880,2021,30.2759,2.72,784977.0,0.0042744656917885265,0.1532444487271897,0.004374557017861539,0.00022673869597983578,22,221,2211
3881,2022,31.1257,2.61,784977.0,0.005822416302765647,0.15629299922433681,0.007579397887598255,0.001183769587685037,22,221,2211
3882,2023,32.8094,2.33,784977.0,0.006772995411841817,0.15402606365952892,0.006787174082858078,0.0012702003013819253,22,221,2211
3883,2010,1.9487,1.01,749251.0,0.011848994213281897,0.15438981285086814,0.020258916742305955,0.0004320364094030816,54,541,5419
3884,2011,1.9475,1.43,749251.0,0.010482758620689656,0.1529374687898796,0.016528882021253157,0.000144325646443479,54,541,5419
3885,2012,3.2848,1.78,749251.0,0.009983810037776578,0.16415788208219712,0.021369381627365132,2.8191095121030805e-05,54,541,5419
3886,2013,3.9288,1.97,749251.0,0.006584145377929945,0.15581954066488776,0.0101079528522336,0.00256033418450732,54,541,5419
3887,2014,1.8415,2.06,749251.0,0.008152866242038216,0.15987355659747188,0.01589633826284175,0.004507630535276169,54,541,5419
3888,2015,-1.608,2.09,749251.0,0.007458975634012929,0.15469005277782932,0.01111139442694442,0.0031515444734456985,54,541,5419
3889,2016,0.7366,2.34,749251.0,0.006804435483870968,0.15333393257142341,0.008695858470257714,0.0027645233314831934,54,541,5419
3890,2017,10.8284,0.04,749251.0,0.00910010111223458,0.16420874763860288,0.017142927467693286,0.0016745304606034506,54,541,5419
3891,2018,9.4843,1.35,749251.0,0.008538422903063787,0.16840763254577296,0.016012822580653244,0.002716171863687884,54,541,5419
3892,2019,10.5273,2.6,749251.0,0.007765531062124248,0.16114092461491483,0.008423855204303306,0.0013651533759004928,54,541,5419
3893,2020,12.2738,2.99,749251.0,0.007361671811921159,0.15450883723829206,0.008155894721667419,0.0007149128206818516,54,541,5419
3894,2021,4.5033,9.33,749251.0,0.010573678290213722,0.18129024179079342,0.01878810108390671,0.0024478518083848,54,541,5419
3895,2022,2.8772,10.08,749251.0,0.007901850696610521,0.16726729904660317,0.013077041585361493,0.0020697251785660098,54,541,5419
3896,2023,8.6884,11.17,749251.0,0.007865414026655014,0.17377056674776242,0.01775222375672473,0.0028170458380800734,54,541,5419
3897,2010,24.328,1.69,795403.0,0.002204464039680353,0.12683361426158316,0.0011072293578187219,4.223746114667848e-06,33,332,3329
3898,2011,25.2519,1.73,795403.0,0.003310344827586207,0.14835263724434877,0.004350368299410209,5.873399416586964e-05,33,332,3329
3899,2012,26.6434,1.96,795403.0,0.002698327037236913,0.14681175662181445,0.002514898817302934,1.8090133418269696e-05,33,332,3329
3900,2013,28.3768,1.72,795403.0,0.0021069265209375824,0.13370156002199007,0.0007632477925195017,0.0002469112750931055,33,332,3329
3901,2014,26.0455,1.42,795403.0,0.002038216560509554,0.13774274206393855,0.0020153554887122464,0.0007246393267067818,33,332,3329
3902,2015,20.474,-3.24,795403.0,0.0034808552958726998,0.15827337744254022,0.005308681555469925,0.006275040259134412,33,332,3329
3903,2016,21.5229,2.45,795403.0,0.003528225806451613,0.16555586687457363,0.008085206393485223,0.005228371212206863,33,332,3329
3904,2017,24.3087,2.12,795403.0,0.0025278058645096056,0.16192244623035884,0.007084320777118618,0.004259462626971131,33,332,3329
3905,2018,26.2332,3.73,795403.0,0.004018081366147665,0.1627811296678808,0.00645927695956587,0.005955455884667152,33,332,3329
3906,2019,28.8785,3.86,795403.0,0.004008016032064128,0.16370656918186235,0.007039117684785485,0.006531068864370815,33,332,3329
3907,2020,31.8175,3.37,795403.0,0.00379957254808834,0.15074767503290026,0.0028692720335556886,0.0003039901998818183,33,332,3329
3908,2021,34.9073,4.9,795403.0,0.004499437570303712,0.1617401703377771,0.005090004152463993,0.00040071487688085833,33,332,3329
3909,2022,39.0888,7.51,795403.0,0.003950925348305261,0.15012773921238104,0.003667348297918965,0.0011839955755941739,33,332,3329
3910,2023,45.4294,7.85,795403.0,0.004151190736290146,0.15304606839866555,0.004385919559612159,0.00180411827244023,33,332,3329
3911,2010,2.3416,-0.92,788920.0,0.002204464039680353,0.1029304487725431,0.0016045588508771767,3.774681941710497e-07,33,339,3391
3912,2011,3.1553,0.81,788920.0,0.002206896551724138,0.10083746113041887,0.0006578654176331493,3.1699961871903975e-08,33,339,3391
3913,2012,2.9187,-0.29,788920.0,0.0021586616297895305,0.10530143730378223,0.0030098023880105328,6.055433084968389e-08,33,339,3391
3914,2013,2.3707,-0.56,788920.0,0.0026336581511719782,0.11415770406781804,0.002941846954237561,8.529284687156355e-06,33,339,3391
3915,2014,2.1886,-0.19,788920.0,0.001019108280254777,0.0005095541401273885,0.0,-9.088326493570682e-18,33,339,3391
3916,2015,2.0478,-0.1,788920.0,0.000994530084535057,0.10060123960466158,0.0,5.7658425760114834e-06,33,339,3391
3917,2016,2.1902,0.2,788920.0,0.0010080645161290322,0.10845558504186015,0.0,8.28643266751511e-06,33,339,3391
3918,2017,3.4062,1.2,788920.0,0.0010111223458038423,0.11715331549430173,0.0,2.0263799816921097e-05,33,339,3391
3919,2018,3.9889,0.38,788920.0,0.0007533902561526872,0.11481042424790491,8.074310999077573e-06,4.773550289320648e-06,33,339,3391
3920,2019,4.2109,0.99,788920.0,0.0007515030060120239,0.10923054274080726,0.0001895547547111261,2.6717277690179046e-06,33,339,3391
3921,2020,5.0018,1.56,788920.0,0.0007124198527665638,0.0004749465685110425,5.640695588017132e-08,-2.815242903358699e-18,33,339,3391
3922,2021,5.5085,1.17,788920.0,0.001124859392575928,0.10649703007442031,2.404288642558226e-05,2.3680036709192124e-06,33,339,3391
3923,2022,6.5818,1.06,788920.0,0.001039717196922437,0.1089292908327453,4.0979597110069846e-05,1.3021569412737482e-05,33,339,3391
3924,2023,8.9111,1.98,788920.0,0.001529386060738475,0.12518099659639872,0.0005423419163314291,0.0001069160209452193,33,339,3391
3925,2010,16.1951,2.36,789460.0,0.0038578120694406177,0.12175389156396586,0.003270804395240098,1.1015474157665637e-05,42,424,4247
3926,2011,18.7335,2.74,789460.0,0.0027586206896551726,0.12473490813648294,0.0010041403183753024,2.450442663912162e-06,42,424,4247
3927,2012,21.0289,2.66,789460.0,0.0021586616297895305,0.11751799205368009,0.0020466926399383164,1.3047288368727408e-06,42,424,4247
3928,2013,23.2864,2.85,789460.0,0.0021069265209375824,0.12111673999891352,0.0015203731349043678,5.5770020007859765e-05,42,424,4247
3929,2014,25.7395,3.13,789460.0,0.002038216560509554,0.11650742362935627,0.001013727527628528,2.1298043515312446e-05,42,424,4247
3930,2015,27.0018,2.66,789460.0,0.002486325211337643,0.138714930716629,0.001597558626782107,0.00038895338841429323,42,424,4247
3931,2016,27.5393,1.82,789460.0,0.0020161290322580645,0.13237004372676162,0.0010089340987391388,0.00016181367699062745,42,424,4247
3932,2017,25.4343,-2.5,789460.0,0.0025278058645096056,0.1296338636651738,0.002146881202314659,0.0001523247129309638,42,424,4247
3933,2018,27.097,1.89,789460.0,0.0032646911099949777,0.13339259422843594,0.00138069802379255,5.9141391545323306e-05,42,424,4247
3934,2019,28.9939,2.71,789460.0,0.00375751503006012,0.13941317587319269,0.0016353760584314541,0.0003461608842669614,42,424,4247
3935,2020,30.3545,1.72,789460.0,0.004037045832343862,0.14040722030674835,0.006573698006504177,0.00032592904956446573,42,424,4247
3936,2021,31.0,1.17,789460.0,0.003824521934758155,0.14644889677184803,0.002683409728331101,0.0008082391417863285,42,424,4247
3937,2022,32.0145,1.83,789460.0,0.003950925348305261,0.14200047782213543,0.002814692813480443,0.0007351955963549873,42,424,4247
3938,2023,32.4916,0.86,789460.0,0.004151190736290146,0.15479229253721086,0.0026722463212303198,0.0014260059747304148,42,424,4247
3939,2015,3.7414,0.35,796505.0,0.0004972650422675286,0.1050930799975986,0.0,4.711866491526224e-06,33,334,3344
3940,2016,4.4311,0.6,796505.0,0.0005040322580645161,0.08875049305285265,0.0,1.0920300502185671e-07,33,334,3344
3941,2017,4.6713,0.28,796505.0,0.0005055611729019212,0.10076278833134167,0.0,1.3113776764973626e-05,33,334,3344
3942,2018,5.0469,0.32,796505.0,0.0005022601707684581,0.09983882654620106,0.0,2.77356602010148e-05,33,334,3344
3943,2019,5.4928,0.34,796505.0,0.000501002004008016,0.10238786010303662,0.0,9.445006430178112e-05,33,334,3344
3944,2020,6.0625,0.53,796505.0,0.000949893137022085,0.10712104628423227,0.00025554858924581244,0.00015903659686173393,33,334,3344
3945,2021,7.5607,1.48,796505.0,0.0008998875140607424,0.12505672235014184,0.0003628551951975101,3.374067977908764e-05,33,334,3344
3946,2022,10.6804,3.58,796505.0,0.0008317737575379496,0.1066699483428359,9.503140021747601e-05,6.487096756908703e-06,33,334,3344
3947,2023,20.6597,2.17,796505.0,0.00043696744592527855,0.10096311498773039,0.0,4.916387372142322e-06,33,334,3344
3948,2010,6.8805,0.84,45919.0,0.002204464039680353,0.12404293824219606,0.0035598016039463942,7.090292761177801e-06,54,541,5418
3949,2011,7.1054,0.7,45919.0,0.003310344827586207,0.13008598801264806,0.005173221164637296,2.926508016483271e-06,54,541,5418
3950,2012,5.26,-1.16,45919.0,0.0035078251484079873,0.13303368167071355,0.007620840041877114,2.0071845866782293e-06,54,541,5418
3951,2013,5.5772,0.39,45919.0,0.003687121411640769,0.14284262146520108,0.004750812092711303,0.0007118432288657095,54,541,5418
3952,2014,5.2882,0.38,45919.0,0.004076433121019108,0.14904695550807914,0.0054871588635256215,0.0009345435255592218,54,541,5418
3953,2015,2.2902,-2.77,45919.0,0.004724017901541522,0.15161908891313722,0.006092793873184815,0.0009114616379291453,54,541,5418
3954,2016,0.0431,-1.46,45919.0,0.004788306451612903,0.15480670069819824,0.007075015925487359,0.0004854093417471257,54,541,5418
3955,2017,-0.5577,-0.68,45919.0,0.00455005055611729,0.15244551095229297,0.004909892726394387,0.00016300431069264827,54,541,5418
3956,2018,-3.0645,2.39,45919.0,0.006027122049221498,0.16059636369187844,0.00751239123110424,0.00034524924864246713,54,541,5418
3957,2019,-7.8824,-4.26,45919.0,0.005511022044088176,0.15639112004703312,0.005669729428153005,0.00045158724735234237,54,541,5418
3958,2021,-3.5429,1.85,45919.0,0.0017997750281214847,0.14952068382618866,0.0007363925155976443,0.0005895802080788596,54,541,5418
3959,2022,2.5406,4.98,45919.0,0.0027032647119983365,0.13880481061852126,0.001708053490333211,0.002251011332053937,54,541,5418
3960,2023,2.7484,-0.21,45919.0,0.002621804675551671,0.14492389530328706,0.0015325664723397283,0.0029453347019781756,54,541,5418
3961,2010,43.929,5.56,783412.0,0.0005511160099200882,0.10865934736787337,0.0,4.101332244753098e-07,51,513,5132
3962,2011,46.9797,5.68,783412.0,0.0005517241379310345,0.1038189077212806,0.0,7.587335443982709e-08,51,513,5132
3963,2021,184.3888,81.77,783412.0,0.0004499437570303712,0.1333129371531452,0.0,4.5463852751391305e-05,51,513,5132
3964,2022,130.0051,-54.81,783412.0,0.0012476606363069245,0.12327050564259101,0.0005632271940116704,7.037382472892109e-05,51,513,5132
3965,2023,145.5839,15.58,783412.0,0.0013109023377758356,0.11855613540907532,0.0007265842903598838,4.7382955972452954e-05,51,513,5132
3966,2010,-1.098,0.42,59255.0,0.002480022044640397,0.10201274068590205,0.0,3.423006429722308e-06,32,325,3251
3967,2011,-0.0886,1.91,59255.0,0.0024827586206896553,0.10380717809663692,0.0,1.249178005965374e-06,32,325,3251
3968,2012,0.1939,0.41,59255.0,0.002428494333513222,0.10866929561915577,0.0,2.873595977407215e-07,32,325,3251
3969,2013,-0.193,-0.29,59255.0,0.0018435607058203845,0.09028861597100238,0.0,2.3771210156279715e-07,32,325,3251
3970,2014,-0.5547,0.16,59255.0,0.0017834394904458597,0.10259474688777125,0.0,4.204551881931767e-06,32,325,3251
3971,2015,-1.1655,-0.39,59255.0,0.0017404276479363499,0.0995413866800444,0.0,1.8578830619093999e-06,32,325,3251
3972,2016,-1.3637,-0.05,59255.0,0.0017641129032258064,0.10161761392412635,0.0,1.897368731539468e-06,32,325,3251
3973,2017,-0.7102,0.93,59255.0,0.0017694641051567241,0.08673414132778448,0.0,4.1986002526562006e-08,32,325,3251
3974,2018,-0.0932,0.67,59255.0,0.0017579105976896034,0.10263136688255577,0.0,3.407775529979963e-06,32,325,3251
3975,2019,-0.0798,0.14,59255.0,0.001753507014028056,0.11543850864451338,0.0,3.425404222876763e-05,32,325,3251
3976,2020,23.9474,1.79,59255.0,0.0016623129897886488,0.10769227121007374,0.0,1.1048016376568216e-05,32,325,3251
3977,2021,29.1053,4.46,59255.0,0.0015748031496062992,0.11821673515817564,1.6874578346473568e-08,1.871436208040726e-05,32,325,3251
3978,2022,33.6351,3.16,59255.0,0.002079434393844874,0.12608111898688282,3.805907871306066e-05,0.0001206550639693684,32,325,3251
3979,2023,32.8351,-0.42,59255.0,0.002621804675551671,0.13434420984642428,0.00036667370181649194,0.0005046233993870029,32,325,3251
3980,2010,-1.0466,9.42,785161.0,0.009644530173601545,0.15172911106270412,0.018189063829343165,9.760310473184426e-05,62,622,6223
3981,2011,1.0961,1.42,785161.0,0.008275862068965517,0.1462199352819479,0.008982343488715724,1.62742016752165e-05,62,622,6223
3982,2012,2.4434,1.65,785161.0,0.005666486778197518,0.14505179777915536,0.005591844712234913,6.887804636220783e-06,62,622,6223
3983,2013,3.8816,2.59,785161.0,0.005003950487226758,0.1507049252002164,0.006206336965542284,0.0008743759170518901,62,622,6223
3984,2014,5.3555,2.4,785161.0,0.006369426751592356,0.15622404756570832,0.009411514669982956,0.0015507844021404296,62,622,6223
3985,2015,6.7835,2.03,785161.0,0.006464445549477871,0.15857696117217013,0.00956219474083014,0.001476470603344147,62,622,6223
3986,2016,8.275,2.77,785161.0,0.008064516129032258,0.16334341080674808,0.014922800044732423,0.0014879871159282827,62,622,6223
3987,2017,12.0206,2.73,785161.0,0.007836198179979778,0.16627056151029831,0.015758605842336553,0.001316617758574358,62,622,6223
3988,2018,12.9056,2.97,785161.0,0.006780512305374184,0.16528596346450702,0.011818543968925755,0.002034416004927896,62,622,6223
3989,2019,13.715,3.66,785161.0,0.0062625250501002,0.17356851950715574,0.018496668620032533,0.004000549054857313,62,622,6223
3990,2020,15.9746,2.87,785161.0,0.01519829019235336,0.15597578950054072,0.020237756968777318,0.0038932222544881268,62,622,6223
3991,2021,19.2108,4.15,785161.0,0.00764904386951631,0.17185628816048648,0.015753896403016193,0.01558807566223393,62,622,6223
3992,2022,13.1315,2.58,785161.0,0.01538781451445207,0.16210264066766011,0.019021629789142416,0.01967644198693723,62,622,6223
